X (cm),Y (cm),Dose
1.1528822055137837,-1.253132832080201,0.0026957028206945977
1.2531328320801975,-1.253132832080201,0.0021486491896133605
1.353383458646615,-1.253132832080201,0.0015348970841479969
1.4536340852130323,-1.253132832080201,0.0009822182628673936
1.553884711779446,-1.253132832080201,0.0005630728541641504
1.6541353383458635,-1.253132832080201,0.00028927977784647406
1.7543859649122808,-1.253132832080201,0.00013328715757240616
1.8546365914786946,-1.253132832080201,5.5142291188762937e-05
1.954887218045112,-1.253132832080201,2.0520540506539154e-05
2.0551378446115294,-1.253132832080201,6.8878784831441435e-06
2.155388471177943,-1.253132832080201,2.0938997932541056e-06
2.2556390977443606,-1.253132832080201,5.799959644078107e-07
2.3558897243107744,-1.253132832080201,1.4764447987061714e-07
2.4561403508771917,-1.253132832080201,3.49360652903175e-08
2.556390977443609,-1.253132832080201,7.788580427794314e-09
2.656641604010023,-1.253132832080201,1.6579386074183701e-09
2.7568922305764403,-1.253132832080201,3.4022360112097624e-10
-2.8571428571428577,-1.1528822055137837,2.1602833371310366e-10
-2.7568922305764403,-1.1528822055137837,1.0754060712494697e-09
-2.6566416040100265,-1.1528822055137837,5.164205225719871e-09
-2.556390977443609,-1.1528822055137837,2.3898444247098912e-08
-2.4561403508771953,-1.1528822055137837,1.0573863255325233e-07
-2.355889724310778,-1.1528822055137837,4.418093189147503e-07
-2.2556390977443606,-1.1528822055137837,1.7203258948288878e-06
-2.1553884711779467,-1.1528822055137837,6.170206383294245e-06
-2.0551378446115294,-1.1528822055137837,2.0201048156221024e-05
-1.9548872180451156,-1.1528822055137837,5.9980168454195314e-05
-1.8546365914786982,-1.1528822055137837,0.0001607888866253121
-1.7543859649122808,-1.1528822055137837,0.0003879822922694005
-1.654135338345867,-1.1528822055137837,0.0008410249158883434
-1.5538847117794496,-1.1528822055137837,0.0016356193641947768
-1.4536340852130323,-1.1528822055137837,0.002851575209287793
-1.3533834586466185,-1.1528822055137837,0.00445506695712852
-1.253132832080201,-1.1528822055137837,0.006237920284091616
-1.1528822055137837,-1.1528822055137837,0.007834507318403332
-1.05263157894737,-1.1528822055137837,0.008844767901157949
-0.9523809523809526,-1.1528822055137837,0.009013508280440324
-0.8521303258145387,-1.1528822055137837,0.008352725130065509
-0.7518796992481214,-1.1528822055137837,0.007117179900296802
-0.651629072681704,-1.1528822055137837,0.005652567699795595
-0.5513784461152902,-1.1528822055137837,0.00423413335060064
-0.4511278195488728,-1.1528822055137837,0.003003219287800286
-0.350877192982459,-1.1528822055137837,0.0020055258809899496
-0.25062656641604164,-1.1528822055137837,0.0012537947514564775
-0.15037593984962427,-1.1528822055137837,0.0007548670556531437
-0.05012531328321046,-1.1528822055137837,0.0005081476040073287
0.05012531328320691,-1.1528822055137837,0.0005081476040073243
0.15037593984962427,-1.1528822055137837,0.0007548670556531438
0.2506265664160381,-1.1528822055137837,0.0012537947514564556
0.35087719298245545,-1.1528822055137837,0.0020055258809899184
0.4511278195488728,-1.1528822055137837,0.003003219287800286
0.5513784461152866,-1.1528822055137837,0.004234133350600592
0.651629072681704,-1.1528822055137837,0.005652567699795595
0.7518796992481178,-1.1528822055137837,0.0071171799002967525
0.8521303258145352,-1.1528822055137837,0.008352725130065476
0.9523809523809526,-1.1528822055137837,0.009013508280440324
1.0526315789473664,-1.1528822055137837,0.008844767901157975
1.1528822055137837,-1.1528822055137837,0.00783450731840333
1.2531328320801975,-1.1528822055137837,0.0062379202840916765
1.353383458646615,-1.1528822055137837,0.004455066957128578
1.4536340852130323,-1.1528822055137837,0.002851575209287793
1.553884711779446,-1.1528822055137837,0.0016356193641948128
1.6541353383458635,-1.1528822055137837,0.0008410249158883641
1.7543859649122808,-1.1528822055137837,0.0003879822922694005
1.8546365914786946,-1.1528822055137837,0.00016078888662531741
1.954887218045112,-1.1528822055137837,5.9980168454197496e-05
2.0551378446115294,-1.1528822055137837,2.0201048156221024e-05
2.155388471177943,-1.1528822055137837,6.17020638329452e-06
2.2556390977443606,-1.1528822055137837,1.7203258948288878e-06
2.3558897243107744,-1.1528822055137837,4.41809318914772e-07
2.4561403508771917,-1.1528822055137837,1.0573863255325763e-07
2.556390977443609,-1.1528822055137837,2.389844424709891e-08
2.656641604010023,-1.1528822055137837,5.164205225720157e-09
2.7568922305764403,-1.1528822055137837,1.0754060712494697e-09
2.857142857142854,-1.1528822055137837,2.1602833371311653e-10
-2.957393483709275,-1.05263157894737,1.2378698973912148e-10
-2.8571428571428577,-1.05263157894737,6.354603718738233e-10
-2.7568922305764403,-1.05263157894737,3.1179511322658316e-09
-2.6566416040100265,-1.05263157894737,1.4716147825350573e-08
-2.556390977443609,-1.05263157894737,6.686852426794182e-08
-2.4561403508771953,-1.05263157894737,2.908084980045769e-07
-2.355889724310778,-1.05263157894737,1.1973430612737992e-06
-2.2556390977443606,-1.05263157894737,4.608115237296718e-06
-2.1553884711779467,-1.05263157894737,1.638261479588324e-05
-2.0551378446115294,-1.05263157894737,5.329066712248216e-05
-1.9548872180451156,-1.05263157894737,0.0001574922324015579
-1.8546365914786982,-1.05263157894737,0.0004207782592961716
-1.7543859649122808,-1.05263157894737,0.0010128995125977538
-1.654135338345867,-1.05263157894737,0.0021918840127620677
-1.5538847117794496,-1.05263157894737,0.004257624732234136
-1.4536340852130323,-1.05263157894737,0.007417049642500202
-1.3533834586466185,-1.05263157894737,0.011583930399420893
-1.253132832080201,-1.05263157894737,0.0162247066201675
-1.1528822055137837,-1.05263157894737,0.02040752810305607
-1.05263157894737,-1.05263157894737,0.023125540912036183
-0.9523809523809526,-1.05263157894737,0.023757005181044167
-0.8521303258145387,-1.05263157894737,0.02235921475393546
-0.7518796992481214,-1.05263157894737,0.01956739983257161
-0.651629072681704,-1.05263157894737,0.01617836994299823
-0.5513784461152902,-1.05263157894737,0.012762512694253133
-0.4511278195488728,-1.05263157894737,0.009582485544192627
-0.350877192982459,-1.05263157894737,0.0067675895043949425
-0.25062656641604164,-1.05263157894737,0.0044730634978945106
-0.15037593984962427,-1.05263157894737,0.002868948338505846
-0.05012531328321046,-1.05263157894737,0.0020554084541645635
0.05012531328320691,-1.05263157894737,0.0020554084541645487
0.15037593984962427,-1.05263157894737,0.002868948338505846
0.2506265664160381,-1.05263157894737,0.004473063497894441
0.35087719298245545,-1.05263157894737,0.006767589504394849
0.4511278195488728,-1.05263157894737,0.009582485544192625
0.5513784461152866,-1.05263157894737,0.012762512694253013
0.651629072681704,-1.05263157894737,0.01617836994299823
0.7518796992481178,-1.05263157894737,0.019567399832571497
0.8521303258145352,-1.05263157894737,0.022359214753935385
0.9523809523809526,-1.05263157894737,0.023757005181044167
1.0526315789473664,-1.05263157894737,0.023125540912036238
1.1528822055137837,-1.05263157894737,0.02040752810305607
1.2531328320801975,-1.05263157894737,0.01622470662016766
1.353383458646615,-1.05263157894737,0.01158393039942105
1.4536340852130323,-1.05263157894737,0.007417049642500202
1.553884711779446,-1.05263157894737,0.00425762473223423
1.6541353383458635,-1.05263157894737,0.0021918840127621206
1.7543859649122808,-1.05263157894737,0.001012899512597754
1.8546365914786946,-1.05263157894737,0.00042077825929618556
1.954887218045112,-1.05263157894737,0.00015749223240156383
2.0551378446115294,-1.05263157894737,5.329066712248216e-05
2.155388471177943,-1.05263157894737,1.638261479588396e-05
2.2556390977443606,-1.05263157894737,4.608115237296717e-06
2.3558897243107744,-1.05263157894737,1.1973430612738574e-06
2.4561403508771917,-1.05263157894737,2.908084980045913e-07
2.556390977443609,-1.05263157894737,6.686852426794182e-08
2.656641604010023,-1.05263157894737,1.4716147825351367e-08
2.7568922305764403,-1.05263157894737,3.117951132265832e-09
2.857142857142854,-1.05263157894737,6.354603718738591e-10
2.9573934837092715,-1.05263157894737,1.2378698973912874e-10
-2.957393483709275,-0.9523809523809526,3.389697221053212e-10
-2.8571428571428577,-0.9523809523809526,1.7205530592775307e-09
-2.7568922305764403,-0.9523809523809526,8.311719216331363e-09
-2.6566416040100265,-0.9523809523809526,3.8482757543108354e-08
-2.556390977443609,-0.9523809523809526,1.7120708919664562e-07
-2.4561403508771953,-0.9523809523809526,7.293329847988536e-07
-2.355889724310778,-0.9523809523809526,2.948403842485012e-06
-2.2556390977443606,-0.9523809523809526,1.1178688233493962e-05
-2.1553884711779467,-0.9523809523809526,3.9284869108584585e-05
-2.0551378446115294,-0.9523809523809526,0.00012669056768367724
-1.9548872180451156,-0.9523809523809526,0.00037205786194438584
-1.8546365914786982,-0.9523809523809526,0.0009895046566118341
-1.7543859649122808,-0.9523809523809526,0.0023740859691894502
-1.654135338345867,-0.9523809523809526,0.005125268105508099
-1.5538847117794496,-0.9523809523809526,0.009938918916502457
-1.4536340852130323,-0.9523809523809526,0.01729531096547756
-1.3533834586466185,-0.9523809523809526,0.026998593143540847
-1.253132832080201,-0.9523809523809526,0.037828748387983856
-1.1528822055137837,-0.9523809523809526,0.04767128647831575
-1.05263157894737,-0.9523809523809526,0.054280688258794375
-0.9523809523809526,-0.9523809523809526,0.05633399735996656
-0.8521303258145387,-0.9523809523809526,0.054042954550016724
-0.7518796992481214,-0.9523809523809526,0.04880575140242363
-0.651629072681704,-0.9523809523809526,0.04217350506903747
-0.5513784461152902,-0.9523809523809526,0.03504504457951443
-0.4511278195488728,-0.9523809523809526,0.027734845557980208
-0.350877192982459,-0.9523809523809526,0.020604470320007204
-0.25062656641604164,-0.9523809523809526,0.014400932344335654
-0.15037593984962427,-0.9523809523809526,0.009944818234018521
-0.05012531328321046,-0.9523809523809526,0.007679849477077651
0.05012531328320691,-0.9523809523809526,0.007679849477077609
0.15037593984962427,-0.9523809523809526,0.009944818234018523
0.2506265664160381,-0.9523809523809526,0.014400932344335458
0.35087719298245545,-0.9523809523809526,0.020604470320006958
0.4511278195488728,-0.9523809523809526,0.027734845557980208
0.5513784461152866,-0.9523809523809526,0.035045044579514156
0.651629072681704,-0.9523809523809526,0.04217350506903747
0.7518796992481178,-0.9523809523809526,0.048805751402423415
0.8521303258145352,-0.9523809523809526,0.054042954550016585
0.9523809523809526,-0.9523809523809526,0.05633399735996656
1.0526315789473664,-0.9523809523809526,0.054280688258794514
1.1528822055137837,-0.9523809523809526,0.04767128647831575
1.2531328320801975,-0.9523809523809526,0.037828748387984244
1.353383458646615,-0.9523809523809526,0.026998593143541232
1.4536340852130323,-0.9523809523809526,0.017295310965477564
1.553884711779446,-0.9523809523809526,0.009938918916502669
1.6541353383458635,-0.9523809523809526,0.0051252681055082286
1.7543859649122808,-0.9523809523809526,0.0023740859691894502
1.8546365914786946,-0.9523809523809526,0.0009895046566118664
1.954887218045112,-0.9523809523809526,0.0003720578619443999
2.0551378446115294,-0.9523809523809526,0.00012669056768367721
2.155388471177943,-0.9523809523809526,3.92848691085863e-05
2.2556390977443606,-0.9523809523809526,1.1178688233493962e-05
2.3558897243107744,-0.9523809523809526,2.948403842485154e-06
2.4561403508771917,-0.9523809523809526,7.293329847988903e-07
2.556390977443609,-0.9523809523809526,1.7120708919664562e-07
2.656641604010023,-0.9523809523809526,3.848275754311044e-08
2.7568922305764403,-0.9523809523809526,8.311719216331364e-09
2.857142857142854,-0.9523809523809526,1.7205530592776323e-09
2.9573934837092715,-0.9523809523809526,3.38969722105341e-10
-3.057644110275689,-0.8521303258145387,1.6023171138109742e-10
-2.957393483709275,-0.8521303258145387,8.556412532924983e-10
-2.8571428571428577,-0.8521303258145387,4.294686258675466e-09
-2.7568922305764403,-0.8521303258145387,2.0420506729650615e-08
-2.6566416040100265,-0.8521303258145387,9.264560393982884e-08
-2.556390977443609,-0.8521303258145387,4.0269833136373544e-07
-2.4561403508771953,-0.8521303258145387,1.6751132036248151e-06
-2.355889724310778,-0.8521303258145387,6.624543126081332e-06
-2.2556390977443606,-0.8521303258145387,2.465230565495082e-05
-2.1553884711779467,-0.8521303258145387,8.535671865795327e-05
-2.0551378446115294,-0.8521303258145387,0.0002721628004303646
-1.9548872180451156,-0.8521303258145387,0.0007925522098630738
-1.8546365914786982,-0.8521303258145387,0.0020948061032462304
-1.7543859649122808,-0.8521303258145387,0.00500335128739013
-1.654135338345867,-0.8521303258145387,0.01076616854174614
-1.5538847117794496,-0.8521303258145387,0.020829313914652935
-1.4536340852130323,-0.8521303258145387,0.036190636096714926
-1.3533834586466185,-0.8521303258145387,0.05645301741500731
-1.253132832080201,-0.8521303258145387,0.07912601420736314
-1.1528822055137837,-0.8521303258145387,0.09993578861932481
-1.05263157894737,-0.8521303258145387,0.11444497810681149
-0.9523809523809526,-0.8521303258145387,0.12020604130012322
-0.8521303258145387,-0.8521303258145387,0.1178567129315572
-0.7518796992481214,-0.8521303258145387,0.11011106182109547
-0.651629072681704,-0.8521303258145387,0.09944785680239425
-0.5513784461152902,-0.8521303258145387,0.08669303993533946
-0.4511278195488728,-0.8521303258145387,0.07183269612452962
-0.350877192982459,-0.8521303258145387,0.05589706405824328
-0.25062656641604164,-0.8521303258145387,0.04149189424012906
-0.15037593984962427,-0.8521303258145387,0.03125375039554054
-0.05012531328321046,-0.8521303258145387,0.026228432658459613
0.05012531328320691,-0.8521303258145387,0.026228432658459522
0.15037593984962427,-0.8521303258145387,0.031253750395540535
0.2506265664160381,-0.8521303258145387,0.04149189424012861
0.35087719298245545,-0.8521303258145387,0.0558970640582427
0.4511278195488728,-0.8521303258145387,0.07183269612452962
0.5513784461152866,-0.8521303258145387,0.08669303993533896
0.651629072681704,-0.8521303258145387,0.09944785680239425
0.7518796992481178,-0.8521303258145387,0.11011106182109515
0.8521303258145352,-0.8521303258145387,0.11785671293155701
0.9523809523809526,-0.8521303258145387,0.12020604130012322
1.0526315789473664,-0.8521303258145387,0.11444497810681183
1.1528822055137837,-0.8521303258145387,0.09993578861932481
1.2531328320801975,-0.8521303258145387,0.0791260142073639
1.353383458646615,-0.8521303258145387,0.05645301741500808
1.4536340852130323,-0.8521303258145387,0.03619063609671492
1.553884711779446,-0.8521303258145387,0.02082931391465339
1.6541353383458635,-0.8521303258145387,0.0107661685417464
1.7543859649122808,-0.8521303258145387,0.00500335128739013
1.8546365914786946,-0.8521303258145387,0.002094806103246299
1.954887218045112,-0.8521303258145387,0.0007925522098631027
2.0551378446115294,-0.8521303258145387,0.00027216280043036457
2.155388471177943,-0.8521303258145387,8.535671865795696e-05
2.2556390977443606,-0.8521303258145387,2.465230565495082e-05
2.3558897243107744,-0.8521303258145387,6.624543126081647e-06
2.4561403508771917,-0.8521303258145387,1.6751132036248952e-06
2.556390977443609,-0.8521303258145387,4.026983313637354e-07
2.656641604010023,-0.8521303258145387,9.264560393983365e-08
2.7568922305764403,-0.8521303258145387,2.0420506729650615e-08
2.857142857142854,-0.8521303258145387,4.294686258675703e-09
2.9573934837092715,-0.8521303258145387,8.556412532925476e-10
3.057644110275689,-0.8521303258145387,1.6023171138109742e-10
-3.057644110275689,-0.7518796992481214,3.756521165142861e-10
-2.957393483709275,-0.7518796992481214,1.9925163814293558e-09
-2.8571428571428577,-0.7518796992481214,9.89583098786376e-09
-2.7568922305764403,-0.7518796992481214,4.6336022654031374e-08
-2.6566416040100265,-0.7518796992481214,2.0598145494168703e-07
-2.556390977443609,-0.7518796992481214,8.737522634360255e-07
-2.4561403508771953,-0.7518796992481214,3.5404954401380996e-06
-2.355889724310778,-0.7518796992481214,1.3650000973808373e-05
-2.2556390977443606,-0.7518796992481214,4.966381793867029e-05
-2.1553884711779467,-0.7518796992481214,0.00016878008664427974
-2.0551378446115294,-0.7518796992481214,0.000530324612070717
-1.9548872180451156,-0.7518796992481214,0.001527182788425187
-1.8546365914786982,-0.7518796992481214,0.004003005855123427
-1.7543859649122808,-0.7518796992481214,0.00950234971886752
-1.654135338345867,-0.7518796992481214,0.02035529538928661
-1.5538847117794496,-0.7518796992481214,0.039254504130681024
-1.4536340852130323,-0.7518796992481214,0.06805568084481811
-1.3533834586466185,-0.7518796992481214,0.10603677776337861
-1.253132832080201,-0.7518796992481214,0.14865138284366985
-1.1528822055137837,-0.7518796992481214,0.18819186386205344
-1.05263157894737,-0.7518796992481214,0.21687515004782595
-0.9523809523809526,-0.7518796992481214,0.23077448932230032
-0.8521303258145387,-0.7518796992481214,0.23148774637716554
-0.7518796992481214,-0.7518796992481214,0.22366558675878284
-0.651629072681704,-0.7518796992481214,0.2103837498113011
-0.5513784461152902,-0.7518796992481214,0.19109062051900458
-0.4511278195488728,-0.7518796992481214,0.1646071019735836
-0.350877192982459,-0.7518796992481214,0.1338317459829813
-0.25062656641604164,-0.7518796992481214,0.10607351503447114
-0.15037593984962427,-0.7518796992481214,0.08773804377433099
-0.05012531328321046,-0.7518796992481214,0.07972795423988112
0.05012531328320691,-0.7518796992481214,0.07972795423988098
0.15037593984962427,-0.7518796992481214,0.08773804377433099
0.2506265664160381,-0.7518796992481214,0.10607351503447032
0.35087719298245545,-0.7518796992481214,0.13383174598298023
0.4511278195488728,-0.7518796992481214,0.16460710197358364
0.5513784461152866,-0.7518796992481214,0.19109062051900383
0.651629072681704,-0.7518796992481214,0.21038374981130106
0.7518796992481178,-0.7518796992481214,0.22366558675878243
0.8521303258145352,-0.7518796992481214,0.23148774637716546
0.9523809523809526,-0.7518796992481214,0.23077448932230032
1.0526315789473664,-0.7518796992481214,0.2168751500478268
1.1528822055137837,-0.7518796992481214,0.18819186386205347
1.2531328320801975,-0.7518796992481214,0.14865138284367138
1.353383458646615,-0.7518796992481214,0.10603677776338007
1.4536340852130323,-0.7518796992481214,0.06805568084481811
1.553884711779446,-0.7518796992481214,0.03925450413068186
1.6541353383458635,-0.7518796992481214,0.02035529538928712
1.7543859649122808,-0.7518796992481214,0.009502349718867518
1.8546365914786946,-0.7518796992481214,0.004003005855123557
1.954887218045112,-0.7518796992481214,0.0015271827884252424
2.0551378446115294,-0.7518796992481214,0.000530324612070717
2.155388471177943,-0.7518796992481214,0.00016878008664428693
2.2556390977443606,-0.7518796992481214,4.966381793867029e-05
2.3558897243107744,-0.7518796992481214,1.3650000973809009e-05
2.4561403508771917,-0.7518796992481214,3.540495440138265e-06
2.556390977443609,-0.7518796992481214,8.737522634360254e-07
2.656641604010023,-0.7518796992481214,2.0598145494169754e-07
2.7568922305764403,-0.7518796992481214,4.6336022654031374e-08
2.857142857142854,-0.7518796992481214,9.895830987864305e-09
2.9573934837092715,-0.7518796992481214,1.9925163814294707e-09
3.057644110275689,-0.7518796992481214,3.756521165142861e-10
-3.157894736842106,-0.651629072681704,1.4308728993500244e-10
-3.057644110275689,-0.651629072681704,8.122524743631003e-10
-2.957393483709275,-0.651629072681704,4.2827245061421346e-09
-2.8571428571428577,-0.651629072681704,2.1069177233057987e-08
-2.7568922305764403,-0.651629072681704,9.726865629999827e-08
-2.6566416040100265,-0.651629072681704,4.2407820540083084e-07
-2.556390977443609,-0.651629072681704,1.7556919466051479e-06
-2.4561403508771953,-0.651629072681704,6.921159339474279e-06
-2.355889724310778,-0.651629072681704,2.5943367389011895e-05
-2.2556390977443606,-0.651629072681704,9.194444371808868e-05
-2.1553884711779467,-0.651629072681704,0.0003054482733479785
-2.0551378446115294,-0.651629072681704,0.0009421081279028499
-1.9548872180451156,-0.651629072681704,0.002673821624687121
-1.8546365914786982,-0.651629072681704,0.0069311221140305294
-1.7543859649122808,-0.651629072681704,0.016316484132051674
-1.654135338345867,-0.651629072681704,0.034736799873927096
-1.5538847117794496,-0.651629072681704,0.0666887324574195
-1.4536340852130323,-0.651629072681704,0.11526081419217232
-1.3533834586466185,-0.651629072681704,0.1792666976381911
-1.253132832080201,-0.651629072681704,0.2512612992895848
-1.1528822055137837,-0.651629072681704,0.3188007229135869
-1.05263157894737,-0.651629072681704,0.3697134031390732
-0.9523809523809526,-0.651629072681704,0.3985240200373642
-0.8521303258145387,-0.651629072681704,0.4085940545791555
-0.7518796992481214,-0.651629072681704,0.4069839908298464
-0.651629072681704,-0.651629072681704,0.39621897003442647
-0.5513784461152902,-0.651629072681704,0.3719953411053413
-0.4511278195488728,-0.651629072681704,0.3309330359293412
-0.350877192982459,-0.651629072681704,0.280489841126721
-0.25062656641604164,-0.651629072681704,0.23769311394218162
-0.15037593984962427,-0.651629072681704,0.21476514699565033
-0.05012531328321046,-0.651629072681704,0.20838359342229634
0.05012531328320691,-0.651629072681704,0.20838359342229631
0.15037593984962427,-0.651629072681704,0.21476514699565033
0.2506265664160381,-0.651629072681704,0.23769311394218043
0.35087719298245545,-0.651629072681704,0.28048984112671926
0.4511278195488728,-0.651629072681704,0.3309330359293412
0.5513784461152866,-0.651629072681704,0.37199534110534016
0.651629072681704,-0.651629072681704,0.39621897003442647
0.7518796992481178,-0.651629072681704,0.40698399082984615
0.8521303258145352,-0.651629072681704,0.4085940545791557
0.9523809523809526,-0.651629072681704,0.3985240200373642
1.0526315789473664,-0.651629072681704,0.3697134031390746
1.1528822055137837,-0.651629072681704,0.3188007229135869
1.2531328320801975,-0.651629072681704,0.2512612992895874
1.353383458646615,-0.651629072681704,0.1792666976381936
1.4536340852130323,-0.651629072681704,0.11526081419217232
1.553884711779446,-0.651629072681704,0.0666887324574209
1.6541353383458635,-0.651629072681704,0.03473679987392797
1.7543859649122808,-0.651629072681704,0.016316484132051678
1.8546365914786946,-0.651629072681704,0.006931122114030752
1.954887218045112,-0.651629072681704,0.002673821624687217
2.0551378446115294,-0.651629072681704,0.0009421081279028499
2.155388471177943,-0.651629072681704,0.0003054482733479912
2.2556390977443606,-0.651629072681704,9.194444371808868e-05
2.3558897243107744,-0.651629072681704,2.5943367389013077e-05
2.4561403508771917,-0.651629072681704,6.921159339474603e-06
2.556390977443609,-0.651629072681704,1.7556919466051479e-06
2.656641604010023,-0.651629072681704,4.2407820540085233e-07
2.7568922305764403,-0.651629072681704,9.726865629999827e-08
2.857142857142854,-0.651629072681704,2.1069177233059135e-08
2.9573934837092715,-0.651629072681704,4.282724506142381e-09
3.057644110275689,-0.651629072681704,8.122524743631003e-10
3.1578947368421026,-0.651629072681704,1.4308728993501113e-10
-3.157894736842106,-0.5513784461152902,2.8623151615060315e-10
-3.057644110275689,-0.5513784461152902,1.620023285132023e-09
-2.957393483709275,-0.5513784461152902,8.498914501460313e-09
-2.8571428571428577,-0.5513784461152902,4.1472033410495205e-08
-2.7568922305764403,-0.5513784461152902,1.8910229515406482e-07
-2.6566416040100265,-0.5513784461152902,8.100933030923963e-07
-2.556390977443609,-0.5513784461152902,3.2777175651542693e-06
-2.4561403508771953,-0.5513784461152902,1.2572920532521373e-05
-2.355889724310778,-0.5513784461152902,4.5755260915937095e-05
-2.2556390977443606,-0.5513784461152902,0.0001574902860806497
-2.1553884711779467,-0.5513784461152902,0.0005094491755593727
-2.0551378446115294,-0.5513784461152902,0.0015359739971075822
-1.9548872180451156,-0.5513784461152902,0.004279329425957222
-1.8546365914786982,-0.5513784461152902,0.010932635773991466
-1.7543859649122808,-0.5513784461152902,0.02545030181297822
-1.654135338345867,-0.5513784461152902,0.05372734591644732
-1.5538847117794496,-0.5513784461152902,0.1025076317903636
-1.4536340852130323,-0.5513784461152902,0.17639109455972193
-1.3533834586466185,-0.5513784461152902,0.27359676972133096
-1.253132832080201,-0.5513784461152902,0.3831386241394944
-1.1528822055137837,-0.5513784461152902,0.48693888391010326
-1.05263157894737,-0.5513784461152902,0.567891858584058
-0.9523809523809526,-0.5513784461152902,0.6192777424590865
-0.8521303258145387,-0.5513784461152902,0.6470582245458638
-0.7518796992481214,-0.5513784461152902,0.6607910186369279
-0.651629072681704,-0.5513784461152902,0.6606771136677977
-0.5513784461152902,-0.5513784461152902,0.6359137535059874
-0.4511278195488728,-0.5513784461152902,0.5804336837630144
-0.350877192982459,-0.5513784461152902,0.510614885371132
-0.25062656641604164,-0.5513784461152902,0.4596976364640001
-0.15037593984962427,-0.5513784461152902,0.44643759510884434
-0.05012531328321046,-0.5513784461152902,0.45419036481357583
0.05012531328320691,-0.5513784461152902,0.454190364813576
0.15037593984962427,-0.5513784461152902,0.44643759510884434
0.2506265664160381,-0.5513784461152902,0.4596976364639988
0.35087719298245545,-0.5513784461152902,0.5106148853711298
0.4511278195488728,-0.5513784461152902,0.5804336837630145
0.5513784461152866,-0.5513784461152902,0.6359137535059861
0.651629072681704,-0.5513784461152902,0.6606771136677977
0.7518796992481178,-0.5513784461152902,0.6607910186369281
0.8521303258145352,-0.5513784461152902,0.6470582245458645
0.9523809523809526,-0.5513784461152902,0.6192777424590865
1.0526315789473664,-0.5513784461152902,0.5678918585840602
1.1528822055137837,-0.5513784461152902,0.48693888391010326
1.2531328320801975,-0.5513784461152902,0.3831386241394983
1.353383458646615,-0.5513784461152902,0.2735967697213346
1.4536340852130323,-0.5513784461152902,0.1763910945597219
1.553884711779446,-0.5513784461152902,0.10250763179036575
1.6541353383458635,-0.5513784461152902,0.05372734591644863
1.7543859649122808,-0.5513784461152902,0.02545030181297822
1.8546365914786946,-0.5513784461152902,0.010932635773991811
1.954887218045112,-0.5513784461152902,0.0042793294259573745
2.0551378446115294,-0.5513784461152902,0.0015359739971075822
2.155388471177943,-0.5513784461152902,0.0005094491755593936
2.2556390977443606,-0.5513784461152902,0.00015749028608064971
2.3558897243107744,-0.5513784461152902,4.5755260915939135e-05
2.4561403508771917,-0.5513784461152902,1.2572920532521961e-05
2.556390977443609,-0.5513784461152902,3.2777175651542693e-06
2.656641604010023,-0.5513784461152902,8.100933030924384e-07
2.7568922305764403,-0.5513784461152902,1.8910229515406482e-07
2.857142857142854,-0.5513784461152902,4.14720334104976e-08
2.9573934837092715,-0.5513784461152902,8.498914501460802e-09
3.057644110275689,-0.5513784461152902,1.620023285132023e-09
3.1578947368421026,-0.5513784461152902,2.862315161506205e-10
-3.157894736842106,-0.4511278195488728,5.278468362173807e-10
-3.057644110275689,-0.4511278195488728,2.980418274009697e-09
-2.957393483709275,-0.4511278195488728,1.5572117690326055e-08
-2.8571428571428577,-0.4511278195488728,7.548152598276923e-08
-2.7568922305764403,-0.4511278195488728,3.4063094623543963e-07
-2.6566416040100265,-0.4511278195488728,1.4373563575027009e-06
-2.556390977443609,-0.4511278195488728,5.697820574696785e-06
-2.4561403508771953,-0.4511278195488728,2.1304117330010804e-05
-2.355889724310778,-0.4511278195488728,7.529273791548093e-05
-2.2556390977443606,-0.4511278195488728,0.00025132570097877453
-2.1553884711779467,-0.4511278195488728,0.0007892353933096794
-2.0551378446115294,-0.4511278195488728,0.0023168145347702927
-1.9548872180451156,-0.4511278195488728,0.006309682699472707
-1.8546365914786982,-0.4511278195488728,0.01582331150013027
-1.7543859649122808,-0.4511278195488728,0.036298703549717724
-1.654135338345867,-0.4511278195488728,0.07576602861948228
-1.5538847117794496,-0.4511278195488728,0.14332872761293228
-1.4536340852130323,-0.4511278195488728,0.24511862720390692
-1.3533834586466185,-0.4511278195488728,0.3786604962109817
-1.253132832080201,-0.4511278195488728,0.5292605096965997
-1.1528822055137837,-0.4511278195488728,0.6731290277484268
-1.05263157894737,-0.4511278195488728,0.7884202439297215
-0.9523809523809526,-0.4511278195488728,0.8676403397050048
-0.8521303258145387,-0.4511278195488728,0.9197107180607824
-0.7518796992481214,-0.4511278195488728,0.9562566013227153
-0.651629072681704,-0.4511278195488728,0.9736396908397564
-0.5513784461152902,-0.4511278195488728,0.9529539050400441
-0.4511278195488728,-0.4511278195488728,0.886032218795281
-0.350877192982459,-0.4511278195488728,0.8023630978763117
-0.25062656641604164,-0.4511278195488728,0.7563229372219564
-0.15037593984962427,-0.4511278195488728,0.7719809814496585
-0.05012531328321046,-0.4511278195488728,0.8090572899733582
0.05012531328320691,-0.4511278195488728,0.809057289973359
0.15037593984962427,-0.4511278195488728,0.7719809814496587
0.2506265664160381,-0.4511278195488728,0.7563229372219563
0.35087719298245545,-0.4511278195488728,0.8023630978763092
0.4511278195488728,-0.4511278195488728,0.886032218795281
